"YEAR" "TRIAL" "LOCATION" "TRIAL_ID" "YEAR_LOCATION" "BLOCK" "LINE_ID" "YIELD" "GERMPLASM_TYPE" "GENOTYPE_FILE"
"2012" "E2-4" "UEPL" "2012_E2-4_UEPL" "2012-UEPL" "2" "GID_3143" 9233.4072 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_1233" 7787.5623 "Indica" "IND"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_9411" 9358.4082 "Indica" "IND"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_10396" 6862.5549 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_9290" 8137.5651 "Indica" "IND"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_10452" 7241.7246 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_6728" 4320.8679 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_15035" 6412.5513 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_6509" 7450.0596 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_15444" 8050.0644 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_8080" 6612.5529 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_7990" 7879.2297 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_2426" 9070.9059 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_12136" 6525.0522 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_4157" 7679.2281 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_16906" 8645.9025 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_20605" 10295.9157 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_16274" 8741.7366 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_12281" 7495.8933 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_15280" 7875.063 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_9974" 7729.2285 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_2085" 7983.3972 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_11352" 7666.728 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_6360" 7420.8927 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_15012" 6550.0524 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_5200" 6825.0546 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_14077" 7683.3948 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_15432" 7341.7254 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_8352" 6229.2165 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_16713" 7125.057 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_9068" 7033.3896 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_11522" 7500.06 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_3143" 7462.5597 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "1" "GID_11119" 8950 "Indica" "IND"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_1233" 8904.2379 "Indica" "IND"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_9411" 8808.4038 "Indica" "IND"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_10396" 6237.5499 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_9290" 8404.2339 "Indica" "IND"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_10452" 8112.5649 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_6728" 7016.7228 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_15035" 7295.8917 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_6509" 9220.9071 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_15444" 8387.5671 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_8080" 8866.7376 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_7990" 9887.5791 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_2426" 6691.7202 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_12136" 6383.3844 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_4157" 7620.8943 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_16906" 8350.0668 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_20605" 9487.5759 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_16274" 9337.5747 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_12281" 6912.5553 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_15280" 7733.3952 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_9974" 10012.5801 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_2085" 9670.9107 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_11352" 7758.3954 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_6360" 7333.392 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_15012" 7458.393 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_5200" 5733.3792 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_14077" 8629.2357 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_15432" 5237.5419 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_8352" 7804.2291 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_16713" 7670.8947 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_9068" 6816.7212 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_11522" 6941.7222 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_3143" 9870.9123 "Tropical Japonica" "JAP"
"2012" "E2-5" "UEPL" "2012_E2-5_UEPL" "2012-UEPL" "2" "GID_11119" NA "Indica" "IND"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_9411" 9029.2389 "Indica" "IND"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_13520" 10975.0878 "Indica" "IND"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_10396" 6487.5519 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_10452" 7754.2287 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_19683" 8175.0654 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_6823" 6479.2185 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_4232" 8504.2347 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_14537" 8975.0718 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_11480" 8995.9053 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_9461" 7254.2247 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_11807" 6512.5521 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_19051" 6716.7204 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_17987" 7270.8915 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_11346" 7441.7262 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_13977" 7662.5613 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_19404" 6737.5539 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_4566" 6295.8837 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_14172" 6145.8825 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_5061" 8812.5705 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_13704" 6950.0556 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_13311" 9229.2405 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_9079" 6512.5521 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_1115" 8683.4028 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_2577" 8525.0682 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_7106" 9600.0768 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_15806" 7941.7302 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_5080" 8231.81818181818 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_9154" 6795.8877 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_9632" 7512.5601 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "1" "GID_3143" 8766.7368 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_9411" 10066.7472 "Indica" "IND"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_13520" 11183.4228 "Indica" "IND"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_10396" 8066.7312 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_10452" 7758.3954 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_19683" 7295.8917 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_6823" 7037.5563 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_4232" 7795.8957 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_14537" 8504.2347 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_11480" 7966.7304 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_9461" 8458.401 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_11807" 8208.399 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_19051" 7487.5599 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_17987" 7879.2297 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_11346" 8341.7334 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_13977" 8154.54545454546 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_19404" 8116.7316 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_4566" 7129.2237 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_14172" 7266.7248 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_5061" 6100.0488 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_13704" 7337.5587 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_13311" 9108.4062 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_9079" 7841.7294 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_1115" 6695.8869 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_2577" 7479.2265 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_7106" 8525.0682 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_15806" 8816.7372 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_5080" 8000.064 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_9154" 6795.8877 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_9632" 8387.5671 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "2" "GID_3143" 8179.2321 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_9411" 9433.4088 "Indica" "IND"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_13520" 9054.2391 "Indica" "IND"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_10396" 6362.5509 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_10452" 9366.7416 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_19683" 6712.5537 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_6823" 9229.2405 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_4232" 8587.5687 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_14537" 8637.5691 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_11480" 8100.0648 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_9461" 7129.2237 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_11807" 8370.9003 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_19051" 8754.2367 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_17987" 7808.3958 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_11346" 8325.0666 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_13977" 8037.5643 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_19404" 7291.725 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_4566" 7654.2279 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_14172" 6004.2147 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_5061" 7716.7284 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_13704" 7170.8907 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_13311" 8895.9045 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_9079" 7750.062 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_1115" 9429.2421 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_2577" 7754.2287 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_7106" 8466.7344 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_15806" 7916.73 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_5080" 9522.72727272727 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_9154" 7828.7037037037 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_9632" 8266.7328 "Tropical Japonica" "JAP"
"2012" "E3-1" "UEPL" "2012_E3-1_UEPL" "2012-UEPL" "3" "GID_3143" 8141.7318 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_2553" 7175.0574 "Temperate Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_9411" 8158.3986 "Indica" "IND"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_13520" 10470.9171 "Indica" "IND"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_10396" 7820.8959 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_10452" 8525.0682 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_13123" 7904.2299 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_267" 6841.7214 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_1146" 8208.399 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_7426" 6962.5557 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_11483" 7475.0598 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_5042" 6800.0544 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_14009" 8100.0648 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_8922" 7679.2281 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_18022" 7912.5633 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_6514" 7245.8913 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_1959" 7641.7278 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_9941" 7120.8903 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_19169" 6366.7176 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_2481" 6533.3856 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_937" 8104.2315 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_6983" 6929.2221 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_5125" 7304.76190476191 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_14652" 7995.8973 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_99" 6075.0486 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_6035" 6541.719 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_8768" 7183.3908 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_3388" 7345.8921 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_17376" 7970.8971 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_15759" 6312.5505 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "1" "GID_3143" 8850.0708 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "2" "GID_2553" 7508.3934 "Temperate Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "2" "GID_9411" 9062.5725 "Indica" "IND"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "2" "GID_13520" 8487.5679 "Indica" "IND"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "2" "GID_10396" 7691.7282 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "2" "GID_10452" 9341.7414 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "2" "GID_13123" 6883.3884 "Tropical Japonica" "JAP"
"2012" "E3-2" "UEPL" "2012_E3-2_UEPL" "2012-UEPL" "2" "GID_267" 7129.2237 "Tropical Japonica" "JAP"
